Steps,evalloss,Perplexity
8096,20.932069778442383,1232203390.8929358
8107,20.946697235107422,1250359860.3483498
8118,20.945571899414062,1248953577.1866817
8129,20.925254821777344,1223834527.292883
8140,20.91525650024414,1211659204.0108466
8151,20.926424026489258,1225266277.2300782
8162,20.930387496948242,1230132220.5656388
8173,20.927461624145508,1226538270.4420822
8184,20.92961883544922,1229187028.6018558
8195,20.93170928955078,1231759275.3125012
8206,20.930936813354492,1230808138.0055254
8217,20.928091049194336,1227310527.366275
8228,20.92330551147461,1221451217.6996381
8239,20.92013168334961,1217580686.9203577
8250,20.918418884277344,1215497000.826602
8261,20.92721939086914,1226241198.0401065
8272,20.950855255126953,1255569705.4933634
8283,20.96383285522461,1271970176.2238958
8294,20.970613479614258,1280624235.027618
8305,20.963457107543945,1271492326.1614542
8316,20.964309692382812,1272576843.4972997
8327,20.95687484741211,1263150517.0121052
8338,20.9580020904541,1264575197.4731054
8349,20.940210342407227,1242275160.7372606
8360,20.925859451293945,1224574717.5194
8371,20.91222381591797,1207990190.4262223
8382,20.919166564941406,1216406144.2634773
8393,20.92227554321289,1220193809.3686647
8404,20.930519104003906,1230294125.298934
8415,20.943092346191406,1245860566.5463707
8426,20.96161651611328,1269154180.7270842
8437,20.960926055908203,1268278182.7268648
8448,20.951929092407227,1256918707.2256489
8459,20.9559383392334,1261968119.9706485
8470,20.951560974121094,1256456097.6180887
8481,20.936838150024414,1238093025.3485744
8492,20.934288024902344,1234939755.5462883
8503,20.946748733520508,1250424253.555004
8514,20.95535659790039,1261234194.4524262
8525,20.95452880859375,1260190590.274871
8536,20.955717086791992,1261688937.3291876
8547,20.947534561157227,1251407257.6763878
8558,20.947587966918945,1251474091.8188527
8569,20.948965072631836,1253198691.1454763
8580,20.95929718017578,1266213996.780656
8591,20.948448181152344,1252551090.8038805
8602,20.948896408081055,1253112643.7745452
8613,20.968307495117188,1277674537.680349
8624,20.989421844482422,1304938623.0669563
8635,20.996105194091797,1313689193.0911624
8646,20.99260902404785,1309104331.6849153
8657,20.968952178955078,1278498499.3737316
8668,20.955625534057617,1261573431.5445604
8679,20.951425552368164,1256285957.6514564
8690,20.941852569580078,1244316934.831958
8701,20.92287826538086,1220929468.903674
8712,20.936498641967773,1237672754.138366
8723,20.951616287231445,1256525598.0349927
8734,20.960975646972656,1268341079.551516
8745,20.9685001373291,1277920695.4388204
8756,20.98638916015625,1300987150.970442
8767,20.985313415527344,1299588373.529061
8778,20.96441078186035,1272705494.12804
8789,20.963247299194336,1271225584.43826
8800,20.96282386779785,1270687421.5593653
8811,20.95848846435547,1265190403.4434087
8822,20.961841583251953,1269439857.7741258
8833,20.974994659423828,1286247188.6609752
8844,20.982210159301758,1295561668.9976575
8855,20.986366271972656,1300957374.0784483
8866,20.98664093017578,1301314741.767892
8877,20.981168746948242,1294213157.3710315
8888,20.98196792602539,1295247878.8565817
8899,20.981752395629883,1294968743.6511123
8910,20.980995178222656,1293988541.9363415
8921,20.977737426757812,1289779907.9323192
8932,20.977846145629883,1289920138.9718704
8943,20.9800968170166,1292826594.831434
8954,20.98528289794922,1299548713.8445034
8965,20.983701705932617,1297495501.482267
8976,20.989280700683594,1304754452.070062
8987,20.994956970214844,1312181649.457189
8998,20.9985294342041,1316877754.48579
9009,20.99349594116211,1310265913.758402
9020,20.983213424682617,1296862113.405279
9031,20.980772018432617,1293699807.943117
9042,20.987255096435547,1302114210.8539605
9053,20.990419387817383,1306241005.3763266
9064,20.98712730407715,1301947821.2399385
9075,20.995887756347656,1313403578.529333
9086,21.00139808654785,1320660842.5305164
9097,21.007448196411133,1328675205.1608098
9108,21.003948211669922,1324032990.7953289
9119,20.998462677001953,1316789846.3456125
9130,20.992666244506836,1309179241.3787959
9141,20.98822021484375,1303371511.8730247
9152,20.994909286499023,1312119081.252066
9163,20.997243881225586,1315185926.0667012
9174,21.005937576293945,1326669596.9041708
9185,21.010251998901367,1332405775.4569654
9196,21.013376235961914,1336575036.4488916
9207,21.0226993560791,1349094354.9322832
9218,21.02798843383789,1356248723.2062995
9229,21.017488479614258,1342082675.2733772
9240,21.008634567260742,1330252442.1017826
9251,21.01443099975586,1337985551.1543806
9262,21.003917694091797,1323992585.1316366
9273,20.99300765991211,1309626291.650649
9284,20.998594284057617,1316963156.5843933
9295,21.02338409423828,1350018447.66211
9306,21.031522750854492,1361050616.856162
9317,21.031234741210938,1360658677.596994
9328,21.019498825073242,1344783438.9095583
9339,21.01284408569336,1335863966.899008
9350,21.007587432861328,1328860218.0598097
9361,21.007366180419922,1328566237.0154874
9372,21.01192855834961,1334641506.593088
9383,21.003652572631836,1323641612.811692
9394,21.005685806274414,1326335623.317879
9405,21.01504898071289,1338812656.287065
9416,21.019746780395508,1345116926.463829
9427,21.017038345336914,1341478693.8047864
9438,21.020872116088867,1346631486.58737
9449,21.02767562866211,1355824547.9316032
9460,21.044858932495117,1379323408.9187555
9471,21.040319442749023,1373076174.8030686
9482,21.0400390625,1372691245.3290818
9493,21.0235538482666,1350247638.1843643
9504,21.019433975219727,1344696232.7282193
9515,21.031688690185547,1361276487.424942
9526,21.0501708984375,1386669822.5655482
9537,21.040327072143555,1373086650.5828896
9548,21.036884307861328,1368367564.9167776
9559,21.041479110717773,1374669410.8955204
9570,21.050525665283203,1387161854.3176472
9581,21.049970626831055,1386392139.7794907
9592,21.035747528076172,1366812916.144384
9603,21.019817352294922,1345211857.2699478
9614,21.020828247070312,1346572412.4814694
9625,21.0300350189209,1359027243.8817236
9636,21.04736328125,1382782044.7880332
9647,21.05875015258789,1398617593.5949526
9658,21.071359634399414,1416365094.9480834
9669,21.062599182128906,1404011287.6141152
9680,21.047592163085938,1383098574.703738
9691,21.04058074951172,1373435015.774985
9702,21.0405216217041,1373353809.9743817
9713,21.036806106567383,1368260560.9865856
9724,21.044178009033203,1378384514.941801
9735,21.067007064819336,1410213664.297986
9746,21.063173294067383,1404817578.6846087
9757,21.055316925048828,1393824054.5196598
9768,21.058185577392578,1397828191.653227
9779,21.06952667236328,1413771329.3628643
9790,21.070419311523438,1415033880.432389
9801,21.0681209564209,1411785364.6444564
9812,21.068031311035156,1411658810.2734501
9823,21.060575485229492,1401172867.3444712
9834,21.052968978881836,1390555269.6405463
9845,21.056655883789062,1395691577.4088457
9856,21.05876922607422,1398644270.362911
9867,21.060449600219727,1400996491.7861345
9878,21.061899185180664,1403028827.8970065
9889,21.065876007080078,1408619532.9162395
9900,21.0722713470459,1417657001.7515838
9911,21.081815719604492,1431252425.0228422
9922,21.076101303100586,1423096976.551407
9933,21.073345184326172,1419180152.3522892
9944,21.065736770629883,1408423415.3864717
9955,21.06841278076172,1412197418.0985632
9966,21.07671356201172,1423968547.142911
9977,21.075170516967773,1421772993.8879247
9988,21.08297348022461,1432910432.3205588
9999,21.08460235595703,1435246367.3079243
10010,21.078388214111328,1426355196.9064085
10021,21.074243545532227,1420455661.593792
10032,21.072494506835938,1417973401.0929344
10043,21.077537536621094,1425142344.5935423
10054,21.069307327270508,1413461259.566852
10065,21.071863174438477,1417078471.0749686
10076,21.073270797729492,1419074588.2970045
10087,21.085861206054688,1437054265.0349371
10098,21.090845108032227,1444234280.0115025
10109,21.089073181152344,1441677468.3805037
10120,21.088335037231445,1440613695.5783362
10131,21.088022232055664,1440163134.63063
10142,21.088682174682617,1441113873.354939
10153,21.088851928710938,1441358529.0052629
10164,21.08377456665039,1434058777.317634
10175,21.088726043701172,1441177094.992914
10186,21.089048385620117,1441641721.6635573
10197,21.091646194458008,1445391700.0237012
10208,21.09835433959961,1455120190.9172137
10219,21.105117797851562,1464995192.516805
10230,21.108896255493164,1470541085.659937
10241,21.115215301513672,1479862923.9993384
10252,21.114032745361328,1478113937.3352284
10263,21.105009078979492,1464835928.5495424
10274,21.101842880249023,1460205301.503392
10285,21.094091415405273,1448930326.6844692
10296,21.095909118652344,1451566447.160615
10307,21.102867126464844,1461701677.4556625
10318,21.100112915039062,1457681380.9092622
10329,21.097578048706055,1453991032.6983037
10340,21.0981388092041,1454806602.0821307
10351,21.101625442504883,1459887832.2727983
10362,21.098554611206055,1455411639.3588693
10373,21.098857879638672,1455853086.7006888
10384,21.097213745117188,1453461435.0199356
10395,21.095073699951172,1450354287.8054602
10406,21.095327377319336,1450722256.5347922
10417,21.097515106201172,1453899517.740749
10428,21.106122970581055,1466468506.0764165
10439,21.114482879638672,1478779436.8550782
10450,21.12311553955078,1491600497.1232774
10461,21.120512008666992,1487722120.0906906
10472,21.124351501464844,1493445198.2840767
10483,21.128711700439453,1499971133.355081
10494,21.129194259643555,1500695132.9036417
10505,21.120006561279297,1486970344.838898
10516,21.110708236694336,1473208094.017497
10527,21.10999298095703,1472154750.2260091
10538,21.110004425048828,1472171597.7965124
10549,21.123027801513672,1491469632.7644835
10560,21.129518508911133,1501181811.0996041
10571,21.12944793701172,1501075873.5859787
10582,21.132524490356445,1505701124.8534405
10593,21.12906265258789,1500497643.8315136
10604,21.121566772460938,1489292143.374714
10615,21.119680404663086,1486485438.7047896
10626,21.11774253845215,1483607618.116309
10637,21.121501922607422,1489195566.128918
10648,21.126358032226562,1496444850.4561288
10659,21.129213333129883,1500723756.6647184
10670,21.132282257080078,1505336438.1081533
10681,21.135454177856445,1510118826.700814
10692,21.139501571655273,1516243257.9073808
10703,21.136978149414062,1512421959.3499036
10714,21.134130477905273,1508121204.9012687
10725,21.129743576049805,1501519715.8186522
10736,21.13153648376465,1504214216.875206
10747,21.133832931518555,1507672535.6392853
10758,21.135778427124023,1510608561.0180337
10769,21.138145446777344,1514188436.3165932
10780,21.138822555541992,1515214053.7662494
10791,21.13463592529297,1508883673.5022624
10802,21.136459350585938,1511637520.1104357
10813,21.1357479095459,1510562461.6066813
10824,21.1369571685791,1512390227.8072615
10835,21.137758255004883,1513602268.499097
10846,21.141250610351562,1518897546.588603
10857,21.140766143798828,1518161869.7500505
10868,21.1402645111084,1517400501.106486
10879,21.14354705810547,1522389623.5994117
10890,21.143823623657227,1522810722.3536735
10901,21.144458770751953,1523778238.3847673
10912,21.148996353149414,1530708218.4842663
10923,21.151084899902344,1533908514.9847815
10934,21.150693893432617,1533308864.0727868
10945,21.154516220092773,1539180886.6671674
10956,21.15583038330078,1541204951.2431917
10967,21.155872344970703,1541269624.1335194
10978,21.153587341308594,1537751838.0057695
10989,21.153745651245117,1537995298.6722457
11000,21.149160385131836,1530959324.1819732
11011,21.155221939086914,1540267499.2307713
11022,21.15787124633789,1544353551.2986712
11033,21.160133361816406,1547851011.7096064
11044,21.158496856689453,1545320017.1508348
11055,21.159570693969727,1546980330.6889453
11066,21.159360885620117,1546655795.3451881
11077,21.157245635986328,1543387689.888457
11088,21.158920288085938,1545974492.716685
11099,21.1560001373291,1541466599.1994014
11110,21.160045623779297,1547715212.257577
11121,21.160438537597656,1548323450.4361255
11132,21.161155700683594,1549434249.1241682
11143,21.160749435424805,1548804895.6688495
11154,21.160900115966797,1549038288.01337
11165,21.161680221557617,1550247172.9098701
11176,21.162353515625,1551291296.596065
11187,21.163524627685547,1553109096.7590175
11198,21.16205596923828,1550829784.1401014
11209,21.162433624267578,1551415573.4138358
11220,21.16411781311035,1554030651.7378151
11231,21.164731979370117,1554985378.0810974
11242,21.162822723388672,1552019345.305841
11253,21.166851043701172,1558283985.8778145
11264,21.164960861206055,1555341326.7228239
11275,21.16409683227539,1553998047.2192228
11286,21.165145874023438,1555629111.4247813
11297,21.165973663330078,1556917377.7012777
